sentence	aspect	polarity
arigatou gozaimasu yuka!	service	none
arigatou gozaimasu yuka!	food	none
arigatou gozaimasu yuka!	price	none
arigatou gozaimasu yuka!	ambience	none
should you happen to be impressed by the cuisine definitely try it.	service	none
should you happen to be impressed by the cuisine definitely try it.	misc	none
should you happen to be impressed by the cuisine definitely try it.	price	none
should you happen to be impressed by the cuisine definitely try it.	ambience	none
i had the black cod with yuzu sauce, which was wonderful.	service	none
i had the black cod with yuzu sauce, which was wonderful.	misc	none
i had the black cod with yuzu sauce, which was wonderful.	price	none
i had the black cod with yuzu sauce, which was wonderful.	ambience	none
prices too high for this cramped and unappealing restaurant.	service	none
prices too high for this cramped and unappealing restaurant.	food	none
prices too high for this cramped and unappealing restaurant.	misc	none
tuk tuk is one of the rare choices for me to go in brooklyn.	service	none
tuk tuk is one of the rare choices for me to go in brooklyn.	food	none
tuk tuk is one of the rare choices for me to go in brooklyn.	price	none
tuk tuk is one of the rare choices for me to go in brooklyn.	ambience	none
this quiet dark asian bistro is well worth the trip.	service	none
this quiet dark asian bistro is well worth the trip.	food	none
this quiet dark asian bistro is well worth the trip.	price	none
this quiet dark asian bistro is well worth the trip.	ambience	none
i knew upon visiting nyc that i wanted to try an orginal deli.	service	none
i knew upon visiting nyc that i wanted to try an orginal deli.	food	none
i knew upon visiting nyc that i wanted to try an orginal deli.	price	none
i knew upon visiting nyc that i wanted to try an orginal deli.	ambience	none
i would highly recommend this place!	service	none
i would highly recommend this place!	food	none
i would highly recommend this place!	price	none
i would highly recommend this place!	ambience	none
total hipster-wannabe attitude in an otherwise sweet spot.	food	none
total hipster-wannabe attitude in an otherwise sweet spot.	misc	none
total hipster-wannabe attitude in an otherwise sweet spot.	price	none
yes, there might be a wait if you have no reservations.	food	none
yes, there might be a wait if you have no reservations.	misc	none
yes, there might be a wait if you have no reservations.	price	none
yes, there might be a wait if you have no reservations.	ambience	none
thank you emilio.	service	none
thank you emilio.	food	none
thank you emilio.	price	none
thank you emilio.	ambience	none
first of all dal bukhara rocks.	service	none
first of all dal bukhara rocks.	food	none
first of all dal bukhara rocks.	price	none
first of all dal bukhara rocks.	ambience	none
everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food.	misc	none
everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food.	price	none
everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food.	ambience	none
- i asked for them spicy and they were delicious).	service	none
- i asked for them spicy and they were delicious).	misc	none
- i asked for them spicy and they were delicious).	price	none
- i asked for them spicy and they were delicious).	ambience	none
it is terrific, as is the value.	service	none
it is terrific, as is the value.	misc	none
it is terrific, as is the value.	ambience	none
the sicilian is my favorite it is moist not dry like most places but all their pizza is great!	service	none
the sicilian is my favorite it is moist not dry like most places but all their pizza is great!	misc	none
the sicilian is my favorite it is moist not dry like most places but all their pizza is great!	price	none
the sicilian is my favorite it is moist not dry like most places but all their pizza is great!	ambience	none
downstairs lounge is always a good attraction	service	none
downstairs lounge is always a good attraction	food	none
downstairs lounge is always a good attraction	misc	none
downstairs lounge is always a good attraction	price	none
the menu prices are a bit expensive for what you get in quality and portion size.	service	none
the menu prices are a bit expensive for what you get in quality and portion size.	misc	none
the menu prices are a bit expensive for what you get in quality and portion size.	ambience	none
the food was amazing, and the service was prompt and helpful, but not overbearing or rushed.	misc	none
the food was amazing, and the service was prompt and helpful, but not overbearing or rushed.	price	none
the food was amazing, and the service was prompt and helpful, but not overbearing or rushed.	ambience	none
(food was delivered by a busboy, not waiter) we got no cheese offered for the pasta, our water and wine glasses remained empty our entire meal, when we would have easily spent another $20 on wine.	food	none
(food was delivered by a busboy, not waiter) we got no cheese offered for the pasta, our water and wine glasses remained empty our entire meal, when we would have easily spent another $20 on wine.	misc	none
(food was delivered by a busboy, not waiter) we got no cheese offered for the pasta, our water and wine glasses remained empty our entire meal, when we would have easily spent another $20 on wine.	price	none
(food was delivered by a busboy, not waiter) we got no cheese offered for the pasta, our water and wine glasses remained empty our entire meal, when we would have easily spent another $20 on wine.	ambience	none
the takeout is great too since they give high quality tupperware as well.	food	none
the takeout is great too since they give high quality tupperware as well.	misc	none
the takeout is great too since they give high quality tupperware as well.	price	none
the takeout is great too since they give high quality tupperware as well.	ambience	none
the food was not fresh, the sauces were bland and very oily.	service	none
the food was not fresh, the sauces were bland and very oily.	misc	none
the food was not fresh, the sauces were bland and very oily.	price	none
the food was not fresh, the sauces were bland and very oily.	ambience	none
off the beaten path, this jewel of a restaurant shines just one block away from the plethora of 6th street indian restaurants.	service	none
off the beaten path, this jewel of a restaurant shines just one block away from the plethora of 6th street indian restaurants.	food	none
off the beaten path, this jewel of a restaurant shines just one block away from the plethora of 6th street indian restaurants.	price	none
off the beaten path, this jewel of a restaurant shines just one block away from the plethora of 6th street indian restaurants.	ambience	none
could be pricey without a prix fixe meal.	service	none
could be pricey without a prix fixe meal.	food	none
could be pricey without a prix fixe meal.	misc	none
could be pricey without a prix fixe meal.	ambience	none
this is definitely an excellent date spot because of the ambiance and on the weekends the night scene is more than alive.	service	none
this is definitely an excellent date spot because of the ambiance and on the weekends the night scene is more than alive.	food	none
this is definitely an excellent date spot because of the ambiance and on the weekends the night scene is more than alive.	misc	none
this is definitely an excellent date spot because of the ambiance and on the weekends the night scene is more than alive.	price	none
i would defiantly come back here again as one of my top choices.	service	none
i would defiantly come back here again as one of my top choices.	food	none
i would defiantly come back here again as one of my top choices.	price	none
i would defiantly come back here again as one of my top choices.	ambience	none
one of us actually liked the expresso - that's it.	service	none
one of us actually liked the expresso - that's it.	misc	none
one of us actually liked the expresso - that's it.	price	none
one of us actually liked the expresso - that's it.	ambience	none
everyone was more then happy with his choices.	food	none
everyone was more then happy with his choices.	misc	none
everyone was more then happy with his choices.	price	none
everyone was more then happy with his choices.	ambience	none
again, the waitress was awesome.	food	none
again, the waitress was awesome.	misc	none
again, the waitress was awesome.	price	none
again, the waitress was awesome.	ambience	none
worth the trip from manhattan.	service	none
worth the trip from manhattan.	food	none
worth the trip from manhattan.	price	none
worth the trip from manhattan.	ambience	none
i loved everything about it, especially the shows and actors.	service	none
i loved everything about it, especially the shows and actors.	food	none
i loved everything about it, especially the shows and actors.	price	none
the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.	misc	none
the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.	price	none
the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.	ambience	none
the food was just ok, i would never go back.	service	none
the food was just ok, i would never go back.	price	none
the food was just ok, i would never go back.	ambience	none
zero ambiance to boot.	service	none
zero ambiance to boot.	food	none
zero ambiance to boot.	misc	none
zero ambiance to boot.	price	none
got a little loud after 8pm when the joint got full.	service	none
got a little loud after 8pm when the joint got full.	food	none
got a little loud after 8pm when the joint got full.	misc	none
got a little loud after 8pm when the joint got full.	price	none
scalina fedeli reminded me why service is so integral to fine dining.	food	none
scalina fedeli reminded me why service is so integral to fine dining.	misc	none
scalina fedeli reminded me why service is so integral to fine dining.	price	none
scalina fedeli reminded me why service is so integral to fine dining.	ambience	none
i recommend the thai popcorn :)	service	none
i recommend the thai popcorn :)	misc	none
i recommend the thai popcorn :)	price	none
i recommend the thai popcorn :)	ambience	none
i can't wait for the next time.	service	none
i can't wait for the next time.	food	none
i can't wait for the next time.	price	none
i can't wait for the next time.	ambience	none
everything looks great, the drinks, the decor, the food, even the people.	service	none
everything looks great, the drinks, the decor, the food, even the people.	misc	none
everything looks great, the drinks, the decor, the food, even the people.	price	none
as soon as my father lifted his pen from the check a chef appeared to usher us out.	food	none
as soon as my father lifted his pen from the check a chef appeared to usher us out.	misc	none
as soon as my father lifted his pen from the check a chef appeared to usher us out.	price	none
as soon as my father lifted his pen from the check a chef appeared to usher us out.	ambience	none
the paratha and kebab are made when ordered ensuring a level of freshness that is unsurpassed.	service	none
the paratha and kebab are made when ordered ensuring a level of freshness that is unsurpassed.	misc	none
the paratha and kebab are made when ordered ensuring a level of freshness that is unsurpassed.	price	none
the paratha and kebab are made when ordered ensuring a level of freshness that is unsurpassed.	ambience	none
great neighborhood joint.	service	none
great neighborhood joint.	food	none
great neighborhood joint.	price	none
great neighborhood joint.	ambience	none
the tuna and wasabi potatoes are excellent.	service	none
the tuna and wasabi potatoes are excellent.	misc	none
the tuna and wasabi potatoes are excellent.	price	none
the tuna and wasabi potatoes are excellent.	ambience	none
the only disappointment was the coat check girls who didn't seem to know what a customer is on a relatively non-busy night (for the coat check girls).	food	none
the only disappointment was the coat check girls who didn't seem to know what a customer is on a relatively non-busy night (for the coat check girls).	misc	none
the only disappointment was the coat check girls who didn't seem to know what a customer is on a relatively non-busy night (for the coat check girls).	price	none
the only disappointment was the coat check girls who didn't seem to know what a customer is on a relatively non-busy night (for the coat check girls).	ambience	none
my fiance took me to scopa last week for my birthday and i couldn't believe the food.	service	none
my fiance took me to scopa last week for my birthday and i couldn't believe the food.	price	none
my fiance took me to scopa last week for my birthday and i couldn't believe the food.	ambience	none
ummm, the beer was cold.	service	none
ummm, the beer was cold.	misc	none
ummm, the beer was cold.	price	none
ummm, the beer was cold.	ambience	none
i take all my nyc guests to vt's.	service	none
i take all my nyc guests to vt's.	food	none
i take all my nyc guests to vt's.	price	none
i take all my nyc guests to vt's.	ambience	none
it is sometimes a little cramped, and can get a little warm, but hello, it's nyc!	service	none
it is sometimes a little cramped, and can get a little warm, but hello, it's nyc!	food	none
it is sometimes a little cramped, and can get a little warm, but hello, it's nyc!	misc	none
it is sometimes a little cramped, and can get a little warm, but hello, it's nyc!	price	none
we had great desserts (including the best cannoli i've ever had) and then they offered an after dinner drink, on the house.	misc	none
we had great desserts (including the best cannoli i've ever had) and then they offered an after dinner drink, on the house.	price	none
we had great desserts (including the best cannoli i've ever had) and then they offered an after dinner drink, on the house.	ambience	none
good crowd, good outdoor seating, with a hip japanese vibe.	service	none
good crowd, good outdoor seating, with a hip japanese vibe.	food	none
good crowd, good outdoor seating, with a hip japanese vibe.	misc	none
good crowd, good outdoor seating, with a hip japanese vibe.	price	none
even with the prix fixe pricing, this restaurant is not worth it.	service	none
even with the prix fixe pricing, this restaurant is not worth it.	food	none
even with the prix fixe pricing, this restaurant is not worth it.	price	none
even with the prix fixe pricing, this restaurant is not worth it.	ambience	none
we asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty.	food	none
we asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty.	misc	none
we asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty.	price	none
we asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty.	ambience	none
good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case.	service	none
good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case.	food	none
good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case.	price	none
good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case.	ambience	none
however, their popularity has yet to slow down, and i still find myself drawn to their ambiance and delectable reputation.	service	none
however, their popularity has yet to slow down, and i still find myself drawn to their ambiance and delectable reputation.	food	none
however, their popularity has yet to slow down, and i still find myself drawn to their ambiance and delectable reputation.	price	none
where tanks in other chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.	service	none
where tanks in other chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.	misc	none
where tanks in other chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.	price	none
the halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.	misc	none
the halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.	price	none
the halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.	ambience	none
the view is spectacular, and the food is great.	service	none
the view is spectacular, and the food is great.	misc	none
the view is spectacular, and the food is great.	price	none
the place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and i got our food, the line reached the door.	service	none
the place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and i got our food, the line reached the door.	food	none
the place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and i got our food, the line reached the door.	price	none
good bagels and good cream cheese.	service	none
good bagels and good cream cheese.	misc	none
good bagels and good cream cheese.	price	none
good bagels and good cream cheese.	ambience	none
the food is wonderful, tasty and filling, and the service is professional and friendly.	misc	none
the food is wonderful, tasty and filling, and the service is professional and friendly.	price	none
the food is wonderful, tasty and filling, and the service is professional and friendly.	ambience	none
it is also extremely well priced.	service	none
it is also extremely well priced.	food	none
it is also extremely well priced.	misc	none
it is also extremely well priced.	ambience	none
always great service!	food	none
always great service!	misc	none
always great service!	price	none
always great service!	ambience	none
i am happy i did the food was awesome.	service	none
i am happy i did the food was awesome.	misc	none
i am happy i did the food was awesome.	price	none
i am happy i did the food was awesome.	ambience	none
i have been in many restaurants all over the city and roth's steakhouse has quickly become one of my favorites.	service	none
i have been in many restaurants all over the city and roth's steakhouse has quickly become one of my favorites.	food	none
i have been in many restaurants all over the city and roth's steakhouse has quickly become one of my favorites.	price	none
i have been in many restaurants all over the city and roth's steakhouse has quickly become one of my favorites.	ambience	none
we ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.	service	none
we ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.	misc	none
we ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.	price	none
we ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.	ambience	none
a bit breezy up there on the mezzanine from the wind coming from the tracks.	service	none
a bit breezy up there on the mezzanine from the wind coming from the tracks.	food	none
a bit breezy up there on the mezzanine from the wind coming from the tracks.	price	none
i went to df for valentines day dinner.	service	none
i went to df for valentines day dinner.	food	none
i went to df for valentines day dinner.	price	none
i went to df for valentines day dinner.	ambience	none
i recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	service	none
i recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	misc	none
i recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	price	none
i recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	ambience	none
i loved the shows.	service	none
i loved the shows.	food	none
i loved the shows.	price	none
and i have been around the block, to say the very least.	service	none
and i have been around the block, to say the very least.	food	none
and i have been around the block, to say the very least.	price	none
and i have been around the block, to say the very least.	ambience	none
we could have made a meal of the yummy dumplings from the dumpling menu.	service	none
we could have made a meal of the yummy dumplings from the dumpling menu.	misc	none
we could have made a meal of the yummy dumplings from the dumpling menu.	price	none
we could have made a meal of the yummy dumplings from the dumpling menu.	ambience	none
the aesthetics of this place are like an airport lounge.	service	none
the aesthetics of this place are like an airport lounge.	food	none
the aesthetics of this place are like an airport lounge.	misc	none
the aesthetics of this place are like an airport lounge.	price	none
then, get ripped on free box wine.	service	none
then, get ripped on free box wine.	misc	none
then, get ripped on free box wine.	ambience	none
my wife and i ate here earlier this week and have not stopped ranting and raving about the food.	service	none
my wife and i ate here earlier this week and have not stopped ranting and raving about the food.	price	none
my wife and i ate here earlier this week and have not stopped ranting and raving about the food.	ambience	none
if you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.	misc	none
if you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.	price	none
if you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.	ambience	none
the food itself was just ok - nothing spectacular - but the service was awful.	misc	none
the food itself was just ok - nothing spectacular - but the service was awful.	price	none
the food itself was just ok - nothing spectacular - but the service was awful.	ambience	none
the pizza is yummy and i like the atmosphere.	service	none
the pizza is yummy and i like the atmosphere.	misc	none
the pizza is yummy and i like the atmosphere.	price	none
as there were so many to choose from we wandered up and down the street looking in the windows and such noticing many empty seats ,except at taj mahal.	service	none
as there were so many to choose from we wandered up and down the street looking in the windows and such noticing many empty seats ,except at taj mahal.	food	none
as there were so many to choose from we wandered up and down the street looking in the windows and such noticing many empty seats ,except at taj mahal.	price	none
as there were so many to choose from we wandered up and down the street looking in the windows and such noticing many empty seats ,except at taj mahal.	ambience	none
also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.	misc	none
also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.	price	none
also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.	ambience	none
give it a try and enjoy.	service	none
give it a try and enjoy.	food	none
give it a try and enjoy.	price	none
give it a try and enjoy.	ambience	none
and that's saying a lot.	service	none
and that's saying a lot.	food	none
and that's saying a lot.	price	none
and that's saying a lot.	ambience	none
those rolls were big, but not good and sashimi wasn't fresh.	service	none
those rolls were big, but not good and sashimi wasn't fresh.	misc	none
those rolls were big, but not good and sashimi wasn't fresh.	price	none
those rolls were big, but not good and sashimi wasn't fresh.	ambience	none
the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.	service	none
the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.	misc	none
the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.	price	none
the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.	ambience	none
the only thing i could get attention from was one of at least two cats running around that kept batting at my table.	service	none
the only thing i could get attention from was one of at least two cats running around that kept batting at my table.	food	none
the only thing i could get attention from was one of at least two cats running around that kept batting at my table.	price	none
the only thing i could get attention from was one of at least two cats running around that kept batting at my table.	ambience	none
if your into thai, you cannot miss this great restaurant.	service	none
if your into thai, you cannot miss this great restaurant.	food	none
if your into thai, you cannot miss this great restaurant.	price	none
if your into thai, you cannot miss this great restaurant.	ambience	none
going to ballato's is like coming home and eating in my own kitchen, an absolute delight!	service	none
going to ballato's is like coming home and eating in my own kitchen, an absolute delight!	food	none
going to ballato's is like coming home and eating in my own kitchen, an absolute delight!	price	none
going to ballato's is like coming home and eating in my own kitchen, an absolute delight!	ambience	none
try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.	service	none
try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.	misc	none
try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.	ambience	none
however, go for the ambience, and consider the food just a companion for a trip across the world!	service	none
however, go for the ambience, and consider the food just a companion for a trip across the world!	misc	none
however, go for the ambience, and consider the food just a companion for a trip across the world!	price	none
i think this is one of the more underrated places in the city.	service	none
i think this is one of the more underrated places in the city.	food	none
i think this is one of the more underrated places in the city.	price	none
i think this is one of the more underrated places in the city.	ambience	none
for out-of-towners who will get a big thrill out of the location!	service	none
for out-of-towners who will get a big thrill out of the location!	food	none
for out-of-towners who will get a big thrill out of the location!	price	none
for out-of-towners who will get a big thrill out of the location!	ambience	none
everyone that has ever come here with me has become a convert and returned regularly with their own friends.	service	none
everyone that has ever come here with me has become a convert and returned regularly with their own friends.	food	none
everyone that has ever come here with me has become a convert and returned regularly with their own friends.	price	none
everyone that has ever come here with me has become a convert and returned regularly with their own friends.	ambience	none
food was good not great not worth the wait or another visit	misc	none
food was good not great not worth the wait or another visit	price	none
food was good not great not worth the wait or another visit	ambience	none
i go at least 3 times a month and have never been disappointed.	service	none
i go at least 3 times a month and have never been disappointed.	food	none
i go at least 3 times a month and have never been disappointed.	price	none
i go at least 3 times a month and have never been disappointed.	ambience	none
obviously the chinese translation of this place does not mean big wong, it actually means great prosperity.	service	none
obviously the chinese translation of this place does not mean big wong, it actually means great prosperity.	food	none
obviously the chinese translation of this place does not mean big wong, it actually means great prosperity.	price	none
obviously the chinese translation of this place does not mean big wong, it actually means great prosperity.	ambience	none
i think the restaurant was too loud (when full) to be romantic.	service	none
i think the restaurant was too loud (when full) to be romantic.	food	none
i think the restaurant was too loud (when full) to be romantic.	misc	none
i think the restaurant was too loud (when full) to be romantic.	price	none
i have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups.	service	none
i have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups.	food	none
i have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups.	price	none
i have had so many dinners here and it's always been perfect - on a date with my husband, with my mom, with girlfriends and larger groups.	ambience	none
when you want a piece of beef, head on over.	service	none
when you want a piece of beef, head on over.	misc	none
when you want a piece of beef, head on over.	price	none
when you want a piece of beef, head on over.	ambience	none
delicate spices, onions, eggs and a kick-ass roti.	service	none
delicate spices, onions, eggs and a kick-ass roti.	misc	none
delicate spices, onions, eggs and a kick-ass roti.	price	none
delicate spices, onions, eggs and a kick-ass roti.	ambience	none
incredible food at a very agreeable price brings me back just about every other day to this authentic thai restaurant.	service	none
incredible food at a very agreeable price brings me back just about every other day to this authentic thai restaurant.	misc	none
incredible food at a very agreeable price brings me back just about every other day to this authentic thai restaurant.	ambience	none
i actually gave patroon another chance before writing this, but the second visit was even worse.	service	none
i actually gave patroon another chance before writing this, but the second visit was even worse.	food	none
i actually gave patroon another chance before writing this, but the second visit was even worse.	price	none
i actually gave patroon another chance before writing this, but the second visit was even worse.	ambience	none
also, if you don't want to sit at a certain table, you don't have to!	food	none
also, if you don't want to sit at a certain table, you don't have to!	price	none
also, if you don't want to sit at a certain table, you don't have to!	ambience	none
unbelievable.	service	none
unbelievable.	food	none
unbelievable.	price	none
unbelievable.	ambience	none
a little pricey but it really hits the spot on a sunday morning!	service	none
a little pricey but it really hits the spot on a sunday morning!	food	none
a little pricey but it really hits the spot on a sunday morning!	ambience	none
i've been living in the columbia university area for about 10 years with 3 kids - now in their teens.	service	none
i've been living in the columbia university area for about 10 years with 3 kids - now in their teens.	food	none
i've been living in the columbia university area for about 10 years with 3 kids - now in their teens.	price	none
i've been living in the columbia university area for about 10 years with 3 kids - now in their teens.	ambience	none
the menu has lots of options: i hope to go back to try those potato pancakes.	service	none
the menu has lots of options: i hope to go back to try those potato pancakes.	misc	none
the menu has lots of options: i hope to go back to try those potato pancakes.	price	none
the menu has lots of options: i hope to go back to try those potato pancakes.	ambience	none
as soon as i wake up on a saturday or sunday it is the first thing on my mind is when and how i will be getting to fried dumpling.	service	none
as soon as i wake up on a saturday or sunday it is the first thing on my mind is when and how i will be getting to fried dumpling.	food	none
as soon as i wake up on a saturday or sunday it is the first thing on my mind is when and how i will be getting to fried dumpling.	price	none
as soon as i wake up on a saturday or sunday it is the first thing on my mind is when and how i will be getting to fried dumpling.	ambience	none
the staff isn't the friendliest or most competent, and i am stickler for service, but everything else about this place makes up for it.	food	none
the staff isn't the friendliest or most competent, and i am stickler for service, but everything else about this place makes up for it.	price	none
the staff isn't the friendliest or most competent, and i am stickler for service, but everything else about this place makes up for it.	ambience	none
my wife and i will usually only order one primi and one secondi and split them, as they tend to offer large portions.	service	none
my wife and i will usually only order one primi and one secondi and split them, as they tend to offer large portions.	price	none
my wife and i will usually only order one primi and one secondi and split them, as they tend to offer large portions.	ambience	none
this restaurant was way overhyped.	service	none
this restaurant was way overhyped.	food	none
this restaurant was way overhyped.	price	none
this restaurant was way overhyped.	ambience	none
i've overheard comments from him to his employees that should not have been delivered in the dining area and i've been sitting there while he lectured another customer.	food	none
i've overheard comments from him to his employees that should not have been delivered in the dining area and i've been sitting there while he lectured another customer.	price	none
i've overheard comments from him to his employees that should not have been delivered in the dining area and i've been sitting there while he lectured another customer.	ambience	none
delicious crab cakes too.	service	none
delicious crab cakes too.	misc	none
delicious crab cakes too.	price	none
delicious crab cakes too.	ambience	none
now at the top of our list, del frisco's steakhouse.	service	none
now at the top of our list, del frisco's steakhouse.	food	none
now at the top of our list, del frisco's steakhouse.	price	none
now at the top of our list, del frisco's steakhouse.	ambience	none
i cannot imagine you not rushing out to eat there.	service	none
i cannot imagine you not rushing out to eat there.	food	none
i cannot imagine you not rushing out to eat there.	price	none
i cannot imagine you not rushing out to eat there.	ambience	none
this was the worst dining experience i've ever had.	service	none
this was the worst dining experience i've ever had.	food	none
this was the worst dining experience i've ever had.	price	none
this was the worst dining experience i've ever had.	ambience	none
i have been coming here for years and have nothing but good things to say about the service and the great staff at la lanterna.	food	none
i have been coming here for years and have nothing but good things to say about the service and the great staff at la lanterna.	misc	none
i have been coming here for years and have nothing but good things to say about the service and the great staff at la lanterna.	price	none
i have been coming here for years and have nothing but good things to say about the service and the great staff at la lanterna.	ambience	none
just bring someone who speaks cantonese because waiter may not understand you.	food	none
just bring someone who speaks cantonese because waiter may not understand you.	misc	none
just bring someone who speaks cantonese because waiter may not understand you.	price	none
just bring someone who speaks cantonese because waiter may not understand you.	ambience	none
i thought i had died and gone to heaven.	service	none
i thought i had died and gone to heaven.	food	none
i thought i had died and gone to heaven.	price	none
i thought i had died and gone to heaven.	ambience	none
not someplace i would seek to try out but if i am in the area again, i will certainly stop by.	service	none
not someplace i would seek to try out but if i am in the area again, i will certainly stop by.	food	none
not someplace i would seek to try out but if i am in the area again, i will certainly stop by.	price	none
not someplace i would seek to try out but if i am in the area again, i will certainly stop by.	ambience	none
the bruschetta and panini's are so yummy!	service	none
the bruschetta and panini's are so yummy!	misc	none
the bruschetta and panini's are so yummy!	price	none
the bruschetta and panini's are so yummy!	ambience	none
food was okay, nothing great.	service	none
food was okay, nothing great.	misc	none
food was okay, nothing great.	price	none
food was okay, nothing great.	ambience	none
every waitress and customer who passed by me bumped into my chair.	service	none
every waitress and customer who passed by me bumped into my chair.	food	none
every waitress and customer who passed by me bumped into my chair.	price	none
every waitress and customer who passed by me bumped into my chair.	ambience	none
i have been going there since it opened and i can't get enough.	service	none
i have been going there since it opened and i can't get enough.	food	none
i have been going there since it opened and i can't get enough.	price	none
i have been going there since it opened and i can't get enough.	ambience	none
always popular, always full, always a wait.	service	none
always popular, always full, always a wait.	food	none
always popular, always full, always a wait.	misc	none
always popular, always full, always a wait.	price	none
in fact, you can't miss it.	service	none
in fact, you can't miss it.	food	none
in fact, you can't miss it.	price	none
in fact, you can't miss it.	ambience	none
i recently tried suan and i thought that it was great.	service	none
i recently tried suan and i thought that it was great.	food	none
i recently tried suan and i thought that it was great.	price	none
i recently tried suan and i thought that it was great.	ambience	none
a little noise but i think that was because of our party!	service	none
a little noise but i think that was because of our party!	food	none
a little noise but i think that was because of our party!	misc	none
a little noise but i think that was because of our party!	price	none
it is run by the same sichuan chef who started the chain in chinatown.	service	none
it is run by the same sichuan chef who started the chain in chinatown.	food	none
it is run by the same sichuan chef who started the chain in chinatown.	price	none
it is run by the same sichuan chef who started the chain in chinatown.	ambience	none
get the feeling they settled into a groove a while ago.	service	none
get the feeling they settled into a groove a while ago.	food	none
get the feeling they settled into a groove a while ago.	price	none
get the feeling they settled into a groove a while ago.	ambience	none
if the omakase is to showcase technique and variety, serving almost 40% of items bbq-ed and a spicy tuna roll wrapped with not-so-fresh nori seems to be a rather limp performance.	service	none
if the omakase is to showcase technique and variety, serving almost 40% of items bbq-ed and a spicy tuna roll wrapped with not-so-fresh nori seems to be a rather limp performance.	misc	none
if the omakase is to showcase technique and variety, serving almost 40% of items bbq-ed and a spicy tuna roll wrapped with not-so-fresh nori seems to be a rather limp performance.	price	none
if the omakase is to showcase technique and variety, serving almost 40% of items bbq-ed and a spicy tuna roll wrapped with not-so-fresh nori seems to be a rather limp performance.	ambience	none
i can't wait for summer, when they serve outside on their gigantic patio.	service	none
i can't wait for summer, when they serve outside on their gigantic patio.	food	none
