sentence	aspect	polarity
excellent lunch buffet for only $6.95.	restaurant	none
excellent lunch buffet for only $6.95.	location	none
excellent lunch buffet for only $6.95.	drinks	none
we were sorry to check them off our list as we had enjoyed and recommended the place in the past.	service	none
we were sorry to check them off our list as we had enjoyed and recommended the place in the past.	food	none
we were sorry to check them off our list as we had enjoyed and recommended the place in the past.	price	none
we were sorry to check them off our list as we had enjoyed and recommended the place in the past.	ambience	none
we were sorry to check them off our list as we had enjoyed and recommended the place in the past.	restaurant	none
we were sorry to check them off our list as we had enjoyed and recommended the place in the past.	location	none
we were sorry to check them off our list as we had enjoyed and recommended the place in the past.	drinks	none
if you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.	service	none
if you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.	food	none
if you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.	price	none
if you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.	ambience	none
if you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.	restaurant	none
if you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.	location	none
if you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.	drinks	none
both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.	service	none
both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.	misc	none
both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.	ambience	none
both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.	restaurant	none
both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.	location	none
both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.	drinks	none
problem is nothing at prune is particularly memorable.	service	none
problem is nothing at prune is particularly memorable.	food	none
problem is nothing at prune is particularly memorable.	price	none
problem is nothing at prune is particularly memorable.	ambience	none
problem is nothing at prune is particularly memorable.	restaurant	none
problem is nothing at prune is particularly memorable.	location	none
problem is nothing at prune is particularly memorable.	drinks	none
ambience is so cute and quaint, good for business although we were there on vacation.	service	none
ambience is so cute and quaint, good for business although we were there on vacation.	food	none
ambience is so cute and quaint, good for business although we were there on vacation.	misc	none
ambience is so cute and quaint, good for business although we were there on vacation.	price	none
ambience is so cute and quaint, good for business although we were there on vacation.	restaurant	none
ambience is so cute and quaint, good for business although we were there on vacation.	location	none
ambience is so cute and quaint, good for business although we were there on vacation.	drinks	none
the portion sizes here are huge, and the sushi is good.	service	none
the portion sizes here are huge, and the sushi is good.	misc	none
the portion sizes here are huge, and the sushi is good.	price	none
the portion sizes here are huge, and the sushi is good.	ambience	none
the portion sizes here are huge, and the sushi is good.	restaurant	none
the portion sizes here are huge, and the sushi is good.	location	none
the portion sizes here are huge, and the sushi is good.	drinks	none
just wish they'd expand.	service	none
just wish they'd expand.	food	none
just wish they'd expand.	price	none
just wish they'd expand.	ambience	none
just wish they'd expand.	restaurant	none
just wish they'd expand.	location	none
just wish they'd expand.	drinks	none
my boyfriend ate tuna and it was cooked perfectly!	service	none
my boyfriend ate tuna and it was cooked perfectly!	misc	none
my boyfriend ate tuna and it was cooked perfectly!	price	none
my boyfriend ate tuna and it was cooked perfectly!	ambience	none
my boyfriend ate tuna and it was cooked perfectly!	restaurant	none
my boyfriend ate tuna and it was cooked perfectly!	location	none
my boyfriend ate tuna and it was cooked perfectly!	drinks	none
this wasn't the expected menu comprised only of pad thai and tom yum soup, but i thought that was what made the place so special.	service	none
this wasn't the expected menu comprised only of pad thai and tom yum soup, but i thought that was what made the place so special.	misc	none
this wasn't the expected menu comprised only of pad thai and tom yum soup, but i thought that was what made the place so special.	price	none
this wasn't the expected menu comprised only of pad thai and tom yum soup, but i thought that was what made the place so special.	ambience	none
this wasn't the expected menu comprised only of pad thai and tom yum soup, but i thought that was what made the place so special.	restaurant	none
this wasn't the expected menu comprised only of pad thai and tom yum soup, but i thought that was what made the place so special.	location	none
this wasn't the expected menu comprised only of pad thai and tom yum soup, but i thought that was what made the place so special.	drinks	none
good food at the restaurant (a bit expensive, but great if you want to impress your date).	service	none
good food at the restaurant (a bit expensive, but great if you want to impress your date).	misc	none
good food at the restaurant (a bit expensive, but great if you want to impress your date).	ambience	none
good food at the restaurant (a bit expensive, but great if you want to impress your date).	restaurant	none
good food at the restaurant (a bit expensive, but great if you want to impress your date).	location	none
good food at the restaurant (a bit expensive, but great if you want to impress your date).	drinks	none
i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.	misc	none
i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.	price	none
i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.	ambience	none
i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.	restaurant	none
i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.	location	none
i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.	drinks	none
you can't say its cheap because food is cheaper in chinatown.	service	none
you can't say its cheap because food is cheaper in chinatown.	food	none
you can't say its cheap because food is cheaper in chinatown.	misc	none
you can't say its cheap because food is cheaper in chinatown.	ambience	none
you can't say its cheap because food is cheaper in chinatown.	restaurant	none
you can't say its cheap because food is cheaper in chinatown.	location	none
you can't say its cheap because food is cheaper in chinatown.	drinks	none
i have eaten there 3-4 times and the food was always good.	service	none
i have eaten there 3-4 times and the food was always good.	misc	none
i have eaten there 3-4 times and the food was always good.	price	none
i have eaten there 3-4 times and the food was always good.	ambience	none
i have eaten there 3-4 times and the food was always good.	restaurant	none
i have eaten there 3-4 times and the food was always good.	location	none
i have eaten there 3-4 times and the food was always good.	drinks	none
keep up the good work.	service	none
keep up the good work.	food	none
keep up the good work.	price	none
keep up the good work.	ambience	none
keep up the good work.	restaurant	none
keep up the good work.	location	none
keep up the good work.	drinks	none
i wasn't thrilled to have to wait on line for thirty minutes, but i guess that's the price you pay for a popular place.	service	none
i wasn't thrilled to have to wait on line for thirty minutes, but i guess that's the price you pay for a popular place.	food	none
i wasn't thrilled to have to wait on line for thirty minutes, but i guess that's the price you pay for a popular place.	price	none
i wasn't thrilled to have to wait on line for thirty minutes, but i guess that's the price you pay for a popular place.	ambience	none
i wasn't thrilled to have to wait on line for thirty minutes, but i guess that's the price you pay for a popular place.	restaurant	none
i wasn't thrilled to have to wait on line for thirty minutes, but i guess that's the price you pay for a popular place.	location	none
i wasn't thrilled to have to wait on line for thirty minutes, but i guess that's the price you pay for a popular place.	drinks	none
great eats, good times.	service	none
great eats, good times.	price	none
great eats, good times.	ambience	none
great eats, good times.	restaurant	none
great eats, good times.	location	none
great eats, good times.	drinks	none
make sure you try this place as often as you can.	service	none
make sure you try this place as often as you can.	food	none
make sure you try this place as often as you can.	price	none
make sure you try this place as often as you can.	ambience	none
make sure you try this place as often as you can.	restaurant	none
make sure you try this place as often as you can.	location	none
make sure you try this place as often as you can.	drinks	none
grilled whole fish wonderful, great spicing.	service	none
grilled whole fish wonderful, great spicing.	misc	none
grilled whole fish wonderful, great spicing.	price	none
grilled whole fish wonderful, great spicing.	ambience	none
grilled whole fish wonderful, great spicing.	restaurant	none
grilled whole fish wonderful, great spicing.	location	none
grilled whole fish wonderful, great spicing.	drinks	none
for years, i thought tuscan cuisine was the best, but salvatore converted me to the hearty neapolitan fare on my first visit.	service	none
for years, i thought tuscan cuisine was the best, but salvatore converted me to the hearty neapolitan fare on my first visit.	misc	none
for years, i thought tuscan cuisine was the best, but salvatore converted me to the hearty neapolitan fare on my first visit.	price	none
for years, i thought tuscan cuisine was the best, but salvatore converted me to the hearty neapolitan fare on my first visit.	ambience	none
for years, i thought tuscan cuisine was the best, but salvatore converted me to the hearty neapolitan fare on my first visit.	restaurant	none
for years, i thought tuscan cuisine was the best, but salvatore converted me to the hearty neapolitan fare on my first visit.	location	none
for years, i thought tuscan cuisine was the best, but salvatore converted me to the hearty neapolitan fare on my first visit.	drinks	none
plus, when our entrees were held up in the kitchen on a busy saturday night, the owner sent over complimentary summer rolls to hold us over!	food	none
plus, when our entrees were held up in the kitchen on a busy saturday night, the owner sent over complimentary summer rolls to hold us over!	misc	none
plus, when our entrees were held up in the kitchen on a busy saturday night, the owner sent over complimentary summer rolls to hold us over!	price	none
plus, when our entrees were held up in the kitchen on a busy saturday night, the owner sent over complimentary summer rolls to hold us over!	ambience	none
plus, when our entrees were held up in the kitchen on a busy saturday night, the owner sent over complimentary summer rolls to hold us over!	restaurant	none
plus, when our entrees were held up in the kitchen on a busy saturday night, the owner sent over complimentary summer rolls to hold us over!	location	none
plus, when our entrees were held up in the kitchen on a busy saturday night, the owner sent over complimentary summer rolls to hold us over!	drinks	none
the service was great as well.	food	none
the service was great as well.	misc	none
the service was great as well.	price	none
the service was great as well.	ambience	none
the service was great as well.	restaurant	none
the service was great as well.	location	none
the service was great as well.	drinks	none
try the lobster teriyaki and the rose special roll.	service	none
try the lobster teriyaki and the rose special roll.	misc	none
try the lobster teriyaki and the rose special roll.	price	none
try the lobster teriyaki and the rose special roll.	ambience	none
try the lobster teriyaki and the rose special roll.	restaurant	none
try the lobster teriyaki and the rose special roll.	location	none
try the lobster teriyaki and the rose special roll.	drinks	none
another plus is most of the entrees are approx.	service	none
another plus is most of the entrees are approx.	food	none
another plus is most of the entrees are approx.	price	none
another plus is most of the entrees are approx.	ambience	none
another plus is most of the entrees are approx.	restaurant	none
another plus is most of the entrees are approx.	location	none
another plus is most of the entrees are approx.	drinks	none
i will go back to suan soon!	service	none
i will go back to suan soon!	food	none
i will go back to suan soon!	price	none
i will go back to suan soon!	ambience	none
i will go back to suan soon!	restaurant	none
i will go back to suan soon!	location	none
i will go back to suan soon!	drinks	none
loved it!	service	none
loved it!	food	none
loved it!	price	none
loved it!	ambience	none
loved it!	restaurant	none
loved it!	location	none
loved it!	drinks	none
the food was delicious, the atmosphere was relaxed, and we have now adopted plate 347 as our secret on second!	service	none
the food was delicious, the atmosphere was relaxed, and we have now adopted plate 347 as our secret on second!	misc	none
the food was delicious, the atmosphere was relaxed, and we have now adopted plate 347 as our secret on second!	price	none
the food was delicious, the atmosphere was relaxed, and we have now adopted plate 347 as our secret on second!	restaurant	none
the food was delicious, the atmosphere was relaxed, and we have now adopted plate 347 as our secret on second!	location	none
the food was delicious, the atmosphere was relaxed, and we have now adopted plate 347 as our secret on second!	drinks	none
we were pleasantly surprised.	service	none
we were pleasantly surprised.	food	none
we were pleasantly surprised.	price	none
we were pleasantly surprised.	ambience	none
we were pleasantly surprised.	restaurant	none
we were pleasantly surprised.	location	none
we were pleasantly surprised.	drinks	none
from the moment we walked in they were more than accommodating even though the place was packed.	food	none
from the moment we walked in they were more than accommodating even though the place was packed.	misc	none
from the moment we walked in they were more than accommodating even though the place was packed.	price	none
from the moment we walked in they were more than accommodating even though the place was packed.	restaurant	none
from the moment we walked in they were more than accommodating even though the place was packed.	location	none
from the moment we walked in they were more than accommodating even though the place was packed.	drinks	none
it is loud, hot and dark.	service	none
it is loud, hot and dark.	food	none
it is loud, hot and dark.	misc	none
it is loud, hot and dark.	price	none
it is loud, hot and dark.	restaurant	none
it is loud, hot and dark.	location	none
it is loud, hot and dark.	drinks	none
i found the food, service and value exceptional everytime i have been there.	misc	none
i found the food, service and value exceptional everytime i have been there.	ambience	none
i found the food, service and value exceptional everytime i have been there.	restaurant	none
i found the food, service and value exceptional everytime i have been there.	location	none
i found the food, service and value exceptional everytime i have been there.	drinks	none
we ate at this thai place following the reviews but very unhappy with the foods.	service	none
we ate at this thai place following the reviews but very unhappy with the foods.	price	none
we ate at this thai place following the reviews but very unhappy with the foods.	ambience	none
we ate at this thai place following the reviews but very unhappy with the foods.	restaurant	none
we ate at this thai place following the reviews but very unhappy with the foods.	location	none
we ate at this thai place following the reviews but very unhappy with the foods.	drinks	none
the food is definitely good, but i left a bit disappointed.	service	none
the food is definitely good, but i left a bit disappointed.	price	none
the food is definitely good, but i left a bit disappointed.	ambience	none
the food is definitely good, but i left a bit disappointed.	restaurant	none
the food is definitely good, but i left a bit disappointed.	location	none
the food is definitely good, but i left a bit disappointed.	drinks	none
i am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and i was still hungry after my visit to this place!	service	none
i am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and i was still hungry after my visit to this place!	price	none
i am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and i was still hungry after my visit to this place!	ambience	none
i am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and i was still hungry after my visit to this place!	restaurant	none
i am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and i was still hungry after my visit to this place!	location	none
i am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and i was still hungry after my visit to this place!	drinks	none
the drinks are a saving grace, but service staff, please, get over yourselves.	misc	none
the drinks are a saving grace, but service staff, please, get over yourselves.	price	none
the drinks are a saving grace, but service staff, please, get over yourselves.	ambience	none
the drinks are a saving grace, but service staff, please, get over yourselves.	restaurant	none
the drinks are a saving grace, but service staff, please, get over yourselves.	location	none
the drinks are a saving grace, but service staff, please, get over yourselves.	drinks	none
there is a downside if you're ordering in -- the delivery guys have major attitude.	food	none
there is a downside if you're ordering in -- the delivery guys have major attitude.	misc	none
there is a downside if you're ordering in -- the delivery guys have major attitude.	price	none
there is a downside if you're ordering in -- the delivery guys have major attitude.	ambience	none
there is a downside if you're ordering in -- the delivery guys have major attitude.	restaurant	none
there is a downside if you're ordering in -- the delivery guys have major attitude.	location	none
there is a downside if you're ordering in -- the delivery guys have major attitude.	drinks	none
will give it another chance before i write it off.	service	none
will give it another chance before i write it off.	food	none
will give it another chance before i write it off.	price	none
will give it another chance before i write it off.	ambience	none
will give it another chance before i write it off.	restaurant	none
will give it another chance before i write it off.	location	none
will give it another chance before i write it off.	drinks	none
the all italian staff is warm and engaging from the start.	food	none
the all italian staff is warm and engaging from the start.	misc	none
the all italian staff is warm and engaging from the start.	price	none
the all italian staff is warm and engaging from the start.	ambience	none
the all italian staff is warm and engaging from the start.	restaurant	none
the all italian staff is warm and engaging from the start.	location	none
the all italian staff is warm and engaging from the start.	drinks	none
village is one of those places that scores on all fronts.	service	none
village is one of those places that scores on all fronts.	food	none
village is one of those places that scores on all fronts.	price	none
village is one of those places that scores on all fronts.	ambience	none
village is one of those places that scores on all fronts.	restaurant	none
village is one of those places that scores on all fronts.	location	none
village is one of those places that scores on all fronts.	drinks	none
the prices are exceptionally reasonable for food of this caliber.	service	none
the prices are exceptionally reasonable for food of this caliber.	misc	none
the prices are exceptionally reasonable for food of this caliber.	ambience	none
the prices are exceptionally reasonable for food of this caliber.	restaurant	none
the prices are exceptionally reasonable for food of this caliber.	location	none
the prices are exceptionally reasonable for food of this caliber.	drinks	none
if you go here - your focus should be the tamarind margaritas.	service	none
if you go here - your focus should be the tamarind margaritas.	misc	none
if you go here - your focus should be the tamarind margaritas.	price	none
if you go here - your focus should be the tamarind margaritas.	ambience	none
if you go here - your focus should be the tamarind margaritas.	restaurant	none
if you go here - your focus should be the tamarind margaritas.	location	none
if you go here - your focus should be the tamarind margaritas.	drinks	none
it is the best hidden spot there and i rave about it to everyone.	service	none
it is the best hidden spot there and i rave about it to everyone.	food	none
it is the best hidden spot there and i rave about it to everyone.	price	none
it is the best hidden spot there and i rave about it to everyone.	ambience	none
it is the best hidden spot there and i rave about it to everyone.	restaurant	none
it is the best hidden spot there and i rave about it to everyone.	location	none
it is the best hidden spot there and i rave about it to everyone.	drinks	none
the fillet mignon dish was superb!	service	none
the fillet mignon dish was superb!	misc	none
the fillet mignon dish was superb!	price	none
the fillet mignon dish was superb!	ambience	none
the fillet mignon dish was superb!	restaurant	none
the fillet mignon dish was superb!	location	none
the fillet mignon dish was superb!	drinks	none
i had been a regular due to the consistently good food and ease of getting a table.	price	none
i had been a regular due to the consistently good food and ease of getting a table.	ambience	none
i had been a regular due to the consistently good food and ease of getting a table.	restaurant	none
i had been a regular due to the consistently good food and ease of getting a table.	location	none
i had been a regular due to the consistently good food and ease of getting a table.	drinks	none
can't wait wait for my next visit.	service	none
can't wait wait for my next visit.	food	none
can't wait wait for my next visit.	price	none
can't wait wait for my next visit.	ambience	none
can't wait wait for my next visit.	restaurant	none
can't wait wait for my next visit.	location	none
can't wait wait for my next visit.	drinks	none
this place is the most japanese it can ever get.	service	none
this place is the most japanese it can ever get.	food	none
this place is the most japanese it can ever get.	misc	none
this place is the most japanese it can ever get.	price	none
this place is the most japanese it can ever get.	restaurant	none
this place is the most japanese it can ever get.	location	none
this place is the most japanese it can ever get.	drinks	none
the food is good, i can't lie.	service	none
the food is good, i can't lie.	misc	none
the food is good, i can't lie.	price	none
the food is good, i can't lie.	ambience	none
the food is good, i can't lie.	restaurant	none
the food is good, i can't lie.	location	none
the food is good, i can't lie.	drinks	none
great food, lt's of it, more then one person can eat!	service	none
great food, lt's of it, more then one person can eat!	misc	none
great food, lt's of it, more then one person can eat!	price	none
great food, lt's of it, more then one person can eat!	ambience	none
great food, lt's of it, more then one person can eat!	restaurant	none
great food, lt's of it, more then one person can eat!	location	none
great food, lt's of it, more then one person can eat!	drinks	none
i didn't expect to like nosh as much as i did, but the pastrami on challah sandwich i had was otherworldly, the soups are like mom's, and the knishes give yonah schimmel's a run for its money.	service	none
i didn't expect to like nosh as much as i did, but the pastrami on challah sandwich i had was otherworldly, the soups are like mom's, and the knishes give yonah schimmel's a run for its money.	misc	none
i didn't expect to like nosh as much as i did, but the pastrami on challah sandwich i had was otherworldly, the soups are like mom's, and the knishes give yonah schimmel's a run for its money.	price	none
i didn't expect to like nosh as much as i did, but the pastrami on challah sandwich i had was otherworldly, the soups are like mom's, and the knishes give yonah schimmel's a run for its money.	ambience	none
i didn't expect to like nosh as much as i did, but the pastrami on challah sandwich i had was otherworldly, the soups are like mom's, and the knishes give yonah schimmel's a run for its money.	restaurant	none
i didn't expect to like nosh as much as i did, but the pastrami on challah sandwich i had was otherworldly, the soups are like mom's, and the knishes give yonah schimmel's a run for its money.	location	none
i didn't expect to like nosh as much as i did, but the pastrami on challah sandwich i had was otherworldly, the soups are like mom's, and the knishes give yonah schimmel's a run for its money.	drinks	none
the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.	service	none
the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.	food	none
the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.	misc	none
the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.	price	none
the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.	restaurant	none
the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.	location	none
the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.	drinks	none
cozy romantic atmosphere with only around 15 tables at most.	service	none
cozy romantic atmosphere with only around 15 tables at most.	food	none
cozy romantic atmosphere with only around 15 tables at most.	misc	none
cozy romantic atmosphere with only around 15 tables at most.	price	none
cozy romantic atmosphere with only around 15 tables at most.	restaurant	none
cozy romantic atmosphere with only around 15 tables at most.	location	none
cozy romantic atmosphere with only around 15 tables at most.	drinks	none
this place is worth going even if only for their beer.	service	none
this place is worth going even if only for their beer.	misc	none
this place is worth going even if only for their beer.	price	none
this place is worth going even if only for their beer.	ambience	none
this place is worth going even if only for their beer.	restaurant	none
this place is worth going even if only for their beer.	location	none
this place is worth going even if only for their beer.	drinks	none
i really like both the scallops and the mahi mahi (on saffron risotto yum!).	service	none
i really like both the scallops and the mahi mahi (on saffron risotto yum!).	misc	none
i really like both the scallops and the mahi mahi (on saffron risotto yum!).	price	none
i really like both the scallops and the mahi mahi (on saffron risotto yum!).	ambience	none
i really like both the scallops and the mahi mahi (on saffron risotto yum!).	restaurant	none
i really like both the scallops and the mahi mahi (on saffron risotto yum!).	location	none
i really like both the scallops and the mahi mahi (on saffron risotto yum!).	drinks	none
the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	service	none
the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	misc	none
the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	restaurant	none
the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	location	none
the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	drinks	none
do not get the go go hamburgers, no matter what the reviews say.	service	none
do not get the go go hamburgers, no matter what the reviews say.	misc	none
do not get the go go hamburgers, no matter what the reviews say.	price	none
do not get the go go hamburgers, no matter what the reviews say.	ambience	none
do not get the go go hamburgers, no matter what the reviews say.	restaurant	none
do not get the go go hamburgers, no matter what the reviews say.	location	none
do not get the go go hamburgers, no matter what the reviews say.	drinks	none
the sandwiches are out-of-this world!	service	none
the sandwiches are out-of-this world!	misc	none
the sandwiches are out-of-this world!	price	none
the sandwiches are out-of-this world!	ambience	none
the sandwiches are out-of-this world!	restaurant	none
the sandwiches are out-of-this world!	location	none
the sandwiches are out-of-this world!	drinks	none
if you live in upper manhattan, siam square is the place for thia food.	service	none
if you live in upper manhattan, siam square is the place for thia food.	food	none
if you live in upper manhattan, siam square is the place for thia food.	price	none
if you live in upper manhattan, siam square is the place for thia food.	ambience	none
if you live in upper manhattan, siam square is the place for thia food.	restaurant	none
if you live in upper manhattan, siam square is the place for thia food.	location	none
if you live in upper manhattan, siam square is the place for thia food.	drinks	none
decor is charming.	service	none
decor is charming.	food	none
decor is charming.	misc	none
decor is charming.	price	none
decor is charming.	restaurant	none
decor is charming.	location	none
decor is charming.	drinks	none
the food was very well prepared.	service	none
the food was very well prepared.	misc	none
the food was very well prepared.	price	none
the food was very well prepared.	ambience	none
the food was very well prepared.	restaurant	none
the food was very well prepared.	location	none
the food was very well prepared.	drinks	none
really tasty spring rolls and noodles for a good price though.	service	none
really tasty spring rolls and noodles for a good price though.	misc	none
really tasty spring rolls and noodles for a good price though.	ambience	none
really tasty spring rolls and noodles for a good price though.	restaurant	none
really tasty spring rolls and noodles for a good price though.	location	none
really tasty spring rolls and noodles for a good price though.	drinks	none
stay away from this place.	service	none
stay away from this place.	food	none
stay away from this place.	price	none
stay away from this place.	ambience	none
stay away from this place.	restaurant	none
stay away from this place.	location	none
stay away from this place.	drinks	none
good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.	service	none
good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.	misc	none
good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.	price	none
good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.	ambience	none
good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.	restaurant	none
good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.	location	none
good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.	drinks	none
while most people can attest to spending over $50 on drinks in new york bars and hardly feeling a thing, the drinks here are plentiful and unique.	service	none
while most people can attest to spending over $50 on drinks in new york bars and hardly feeling a thing, the drinks here are plentiful and unique.	misc	none
while most people can attest to spending over $50 on drinks in new york bars and hardly feeling a thing, the drinks here are plentiful and unique.	ambience	none
while most people can attest to spending over $50 on drinks in new york bars and hardly feeling a thing, the drinks here are plentiful and unique.	restaurant	none
while most people can attest to spending over $50 on drinks in new york bars and hardly feeling a thing, the drinks here are plentiful and unique.	location	none
while most people can attest to spending over $50 on drinks in new york bars and hardly feeling a thing, the drinks here are plentiful and unique.	drinks	none
complimentary stuff kept coming, and when the waiter saw me opening a gift, i received my dessert on a plate that had happy birthday written on it, with a candleberry nice touch, and attentive staff.	food	none
complimentary stuff kept coming, and when the waiter saw me opening a gift, i received my dessert on a plate that had happy birthday written on it, with a candleberry nice touch, and attentive staff.	misc	none
complimentary stuff kept coming, and when the waiter saw me opening a gift, i received my dessert on a plate that had happy birthday written on it, with a candleberry nice touch, and attentive staff.	price	none
complimentary stuff kept coming, and when the waiter saw me opening a gift, i received my dessert on a plate that had happy birthday written on it, with a candleberry nice touch, and attentive staff.	ambience	none
complimentary stuff kept coming, and when the waiter saw me opening a gift, i received my dessert on a plate that had happy birthday written on it, with a candleberry nice touch, and attentive staff.	restaurant	none
complimentary stuff kept coming, and when the waiter saw me opening a gift, i received my dessert on a plate that had happy birthday written on it, with a candleberry nice touch, and attentive staff.	location	none
complimentary stuff kept coming, and when the waiter saw me opening a gift, i received my dessert on a plate that had happy birthday written on it, with a candleberry nice touch, and attentive staff.	drinks	none
the food arrived 20 minutes after i called, cold and soggy.	misc	none
the food arrived 20 minutes after i called, cold and soggy.	price	none
the food arrived 20 minutes after i called, cold and soggy.	ambience	none
the food arrived 20 minutes after i called, cold and soggy.	restaurant	none
the food arrived 20 minutes after i called, cold and soggy.	location	none
the food arrived 20 minutes after i called, cold and soggy.	drinks	none
if you go for the pre-theatre menu, it's an even greater deal.	service	none
if you go for the pre-theatre menu, it's an even greater deal.	food	none
if you go for the pre-theatre menu, it's an even greater deal.	misc	none
if you go for the pre-theatre menu, it's an even greater deal.	ambience	none
if you go for the pre-theatre menu, it's an even greater deal.	restaurant	none
if you go for the pre-theatre menu, it's an even greater deal.	location	none
if you go for the pre-theatre menu, it's an even greater deal.	drinks	none
the one up front will smile and say what can i get for you, brother?	food	none
the one up front will smile and say what can i get for you, brother?	misc	none
the one up front will smile and say what can i get for you, brother?	price	none
the one up front will smile and say what can i get for you, brother?	ambience	none
the one up front will smile and say what can i get for you, brother?	restaurant	none
the one up front will smile and say what can i get for you, brother?	location	none
the one up front will smile and say what can i get for you, brother?	drinks	none
brava la pizza fresca!	service	none
brava la pizza fresca!	food	none
brava la pizza fresca!	price	none
brava la pizza fresca!	ambience	none
brava la pizza fresca!	restaurant	none
brava la pizza fresca!	location	none
brava la pizza fresca!	drinks	none
if you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, kai is your place.	service	none
if you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, kai is your place.	misc	none
if you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, kai is your place.	price	none
if you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, kai is your place.	ambience	none
if you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, kai is your place.	restaurant	none
if you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, kai is your place.	location	none
if you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, kai is your place.	drinks	none
the prices cannot be beat for the quality, quantity, freshness and taste.	service	none
the prices cannot be beat for the quality, quantity, freshness and taste.	misc	none
the prices cannot be beat for the quality, quantity, freshness and taste.	ambience	none
the prices cannot be beat for the quality, quantity, freshness and taste.	restaurant	none
the prices cannot be beat for the quality, quantity, freshness and taste.	location	none
the prices cannot be beat for the quality, quantity, freshness and taste.	drinks	none
check it out, it won't hurt your stomach or your wallet.	service	none
check it out, it won't hurt your stomach or your wallet.	ambience	none
check it out, it won't hurt your stomach or your wallet.	restaurant	none
check it out, it won't hurt your stomach or your wallet.	location	none
check it out, it won't hurt your stomach or your wallet.	drinks	none
if just to drop in, quickly stuff yourself and jet out -- to keep their turn-over.	service	none
if just to drop in, quickly stuff yourself and jet out -- to keep their turn-over.	food	none
if just to drop in, quickly stuff yourself and jet out -- to keep their turn-over.	price	none
