sentence	aspect	polarity
Good creative rolls!	food style options	positive
Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much.	restaurant miscellaneous	positive
They have great rolls, the triple color and norwegetan rolls, are awesome and filling.	food quality	positive
They have great rolls, the triple color and norwegetan rolls, are awesome and filling.	food style options	positive
One special roll and one regular roll is enough to fill you up, but save room for dessert!	food quality	positive
One special roll and one regular roll is enough to fill you up, but save room for dessert!	food style options	positive
They have a delicious banana chocolate dessert, as well as a great green tea tempura.	food quality	positive
The appetizers are also delicious!	food quality	positive
Amazing food.	food quality	positive
Mazing interior.	ambience general	negative
Great food!	food quality	positive
I've had my fair share of modern Japanese and this spot delivers.	food quality	positive
The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.	ambience general	negative
If you're into being lost when you're just five feet from your table then hey, that's a good thing.	ambience general	negative
Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.	ambience general	negative
Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.	food quality	positive
Indo Chinese food, pretty good...	food quality	positive
Not a very fancy place but very good Chinese style Indian food.	ambience general	neutral
Not a very fancy place but very good Chinese style Indian food.	food quality	positive
The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.	food quality	negative
My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.	food quality	negative
Still we keep going back :)	restaurant general	positive
I was speechless by the horrible food.	food quality	negative
I attended a holiday dinner at the restaurant, and the food was majorly disappointing.	food quality	negative
Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).	food quality	negative
Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).	food style options	negative
Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).	service general	negative
I was so stunned, and I left the dinner hungry and majorly disappointing.	restaurant general	negative
This place survives on reputation alone.	restaurant miscellaneous	negative
I will NEVER return.	restaurant general	negative
Best In ALL of NYC	restaurant general	positive
This is the MOST wonderful restaurant in all of New York City, not just Brooklyn...	restaurant general	positive
for 7 years they have put out the most tasty, most delicious food and kept it that way...	food quality	positive
never swaying, never a bad meal, never bad service...	food quality	positive
never swaying, never a bad meal, never bad service...	restaurant general	positive
never swaying, never a bad meal, never bad service...	service general	positive
you should travel from the Bronx to try it...	restaurant general	positive
great food, great wine list, great service in a great neighborhood...	drinks style options	positive
great food, great wine list, great service in a great neighborhood...	food quality	positive
great food, great wine list, great service in a great neighborhood...	location general	positive
great food, great wine list, great service in a great neighborhood...	service general	positive
so delicious!!!!!!	food quality	positive
Patsy's Pizza = true love	restaurant general	positive
Hands down the best pizza on the planet.	food quality	positive
In about 12 minutes, the thing is gone.	food quality	positive
great hot dogs..	food quality	positive
the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.	food quality	positive
great toppings definitely a place you need to check out for late night munchies or a mid day boost!	food quality	positive
great toppings definitely a place you need to check out for late night munchies or a mid day boost!	restaurant miscellaneous	positive
great taste	food quality	positive
Great, original taste.	food quality	positive
For me dishes a little oily, but overall dining experience good.	food quality	negative
For me dishes a little oily, but overall dining experience good.	restaurant general	positive
Helpful service and average price per dish $10.	food prices	positive
Helpful service and average price per dish $10.	service general	positive
The only thing that strikes you is the decor?(not very pleasant).	ambience general	negative
great food	food quality	positive
This place has great indian chinese food.	food quality	positive
The flavors are amazing and the value is phenomenal.	food prices	positive
The flavors are amazing and the value is phenomenal.	food quality	positive
Be prepared to wait, because the place is pretty tiny.	restaurant miscellaneous	negative
Also, they do not take credit card so come with cash!	restaurant miscellaneous	neutral
Even though the place is not beautiful, the food speaks for itself.	ambience general	negative
Even though the place is not beautiful, the food speaks for itself.	food quality	positive
Best Indian Chinese in the city, by far!	food quality	positive
AMAZING MY FAVORITE!!!	restaurant general	positive
I came across Village Underground by accident, now I go there all the time.	restaurant general	positive
The martinis are amazing and very fairly priced.	drinks prices	positive
The martinis are amazing and very fairly priced.	drinks quality	positive
THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.	service general	positive
The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.	ambience general	positive
The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.	restaurant general	positive
You can get a table without a reservation if you get there early I they don't make you by bottles.	service general	positive
Which lets face it....at times it's a good thing.	service general	positive
In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!	restaurant general	positive
In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!	restaurant prices	positive
Highly recommended!	restaurant general	positive
One of the best, if not THE best, restaurants in Park Slope (and NY in general)	restaurant general	positive
Everything on the menu is great. 	food quality	positive
This establishment is the real deal. 	restaurant general	positive
Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.	ambience general	positive
Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.	food quality	positive
Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.	restaurant general	positive
But $500 for a dinner for two that didn't include Wine?	food prices	negative
Look, the appetizers were really good.	food quality	positive
The entree was also very good.	food quality	positive
Can't argue about that, but they are clearly over priced.	food prices	negative
What you are paying for is the environment and the name.	ambience general	neutral
What you are paying for is the environment and the name.	restaurant miscellaneous	neutral
What you are paying for is the environment and the name.	restaurant prices	negative
Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.	ambience general	positive
Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.	restaurant prices	negative
Which of course is not real Kobe but Wagyu beef.	food quality	negative
Surprised that a place of this caliber would advertise it as Kobe.	restaurant miscellaneous	negative
Vanison was good but not amazing.	food quality	neutral
Bison was quite excellent however.	food quality	positive
Dessert: pure disaster.	food quality	negative
Just not good at all.	food quality	negative
Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.	food quality	negative
Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.	food style options	negative
I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.	restaurant general	negative
I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.	restaurant prices	negative
The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say "I've been to the four seasons restaurant".	restaurant miscellaneous	neutral
The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say "I've been to the four seasons restaurant".	restaurant prices	negative
I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.	restaurant general	negative
I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.	restaurant prices	negative
All in all, the food was great (except for the dessserts).	food quality	negative
The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.	ambience general	neutral
The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.	restaurant miscellaneous	neutral
If you are going for the food, it will not be worth it.	food quality	negative
You would think they would make up for it with service, sadly, no.	service general	negative
Service was just ok, it is not what you'd expect for $500.	restaurant prices	negative
Service was just ok, it is not what you'd expect for $500.	service general	negative
Terrible Waste of money.. scammers	restaurant general	negative
Terrible Waste of money.. scammers	restaurant prices	negative
I agree that dining at Casa La Femme is like no other dining experience!	restaurant general	negative
I am actually offended to have spent so much money on such a bad experience.	restaurant general	negative
I am actually offended to have spent so much money on such a bad experience.	restaurant prices	negative
I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.	restaurant general	negative
I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.	restaurant prices	negative
Our visit their to say the least, was an unpleasant and costly experience!	restaurant general	negative
Our visit their to say the least, was an unpleasant and costly experience!	restaurant prices	negative
And even more so unpleasant because it was so costly for such an unpleasant experience.	restaurant general	negative
And even more so unpleasant because it was so costly for such an unpleasant experience.	restaurant prices	negative
We did arrive late for our reservation so I can not complain too much about the wait for a table.	service general	neutral
Although we were told 10-15 minutes and it was more like 45 minutes.	service general	negative
We were ushered to the bar to wait momentarily and upon arrival were so excited.	restaurant general	positive
The place is beautiful!	ambience general	positive
The hostess was very pleasant.	service general	positive
However, our $14 drinks were were horrible!	drinks prices	negative
However, our $14 drinks were were horrible!	drinks quality	negative
Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!	service general	negative
Our experience did not ever get any better.	restaurant general	negative
For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.	service general	negative
We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.	service general	negative
After the 4th time i asked again and the waiter than said after our dinner.	service general	negative
We asked for beverages and never received them.	service general	negative
We asked for sides which the waiter than admitted that he forgot to put in that part of our order.	service general	negative
My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.	food quality	negative
I would not expect this for a $55 dinner.	food prices	negative
I would not expect this for a $55 dinner.	food quality	negative
By the time we finished our dinner we still had not received one beverage NOR hooka!	service general	negative
What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!	service general	negative
The only beverage we did receive was water in dirty glasses!	service general	negative
To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.	restaurant miscellaneous	negative
To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.	service general	negative
By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!	food quality	negative
By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!	restaurant miscellaneous	negative
By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!	restaurant prices	negative
If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!	food quality	negative
If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!	restaurant prices	negative
I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.	restaurant general	negative
I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.	restaurant prices	negative
MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!	restaurant general	negative
MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!	restaurant prices	negative
MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!	service general	negative
I wish I COULD be refunded!	restaurant general	negative
Don't go with a larger group than 4! 	restaurant miscellaneous	negative
At first we were a little taken aback, as this seemed to present a problem, although the restaurant looked fairly empty, but they hastily put the table together for us.	service general	positive
The menu is fairly simple without much descriptions. 	food style options	neutral
There was no tap beer that evening, which was a disappointment. 	drinks style options	negative
Not much of a selection of bottled beer either, we went with Brahma. 	drinks style options	negative
The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). 	food quality	positive
The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). 	food style options	negative
The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). 	service general	positive
The lobster knuckles (special of the day) were ok, but pretty tasteless.	food quality	negative
The lobster knuckles (special of the day) were ok, but pretty tasteless.	food style options	neutral
I believe there were 2 shrimp in the "salt encrusted shrimp" appetizer. 	food style options	negative
She replied "well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded." 	service general	negative
The food arrived in about 15 minutes. 	service general	neutral
I had the Thai style Fried Sea Bass...which was very good. 	food quality	positive
Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! 	food quality	negative
Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! 	food style options	negative
I heard the lobster roll was excellent. 	food quality	positive
They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand). 	service general	negative
All in all the food was good - a little on the expensive side, but fresh. 	food prices	negative
All in all the food was good - a little on the expensive side, but fresh. 	food quality	positive
Service not the friendliest to our "large party"! 	service general	negative
Probably would not go back here.	restaurant general	negative
Great Indian food	food quality	positive
Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.	food quality	positive
Very "normal Indian food", but done really well.	food quality	positive
Very "normal Indian food", but done really well.	food style options	neutral
I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.	ambience general	negative
I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.	food prices	negative
I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.	restaurant general	positive
I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.	restaurant prices	negative
Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.	service general	negative
I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).	restaurant prices	negative
I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).	service general	negative
But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food	food quality	positive
But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food	restaurant prices	negative
One of the BEST	restaurant general	positive
Bukhara Grill, the tagline says it all.. "INDIAN SPICE RAVE"	restaurant general	positive
The lunch buffet is expensive but is deff worth it.	food prices	negative
The lunch buffet is expensive but is deff worth it.	food quality	positive
We have gone for dinner only a few times but the same great quality and service is given.	food quality	positive
We have gone for dinner only a few times but the same great quality and service is given.	service general	positive
Bukhara is on my top 5 Indian places in NYC	restaurant general	positive
Wretched and retching	restaurant general	negative
I have never been so disgusted by both food an service.	food quality	negative
I have never been so disgusted by both food an service.	service general	negative
For starters they delivered us someone else's order.	service general	negative
However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.	food quality	negative
My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.	food quality	negative
My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.	service general	negative
None was made so i hung up.	service general	negative
Less than three minutes passed before I found myself doubled over the toilet.	food quality	negative
My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.	food quality	negative
My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.	service general	negative
It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.	restaurant general	negative
Eat at your own risk.	food quality	negative
Gorgeous place ideal for a romantic dinner	ambience general	positive
Gorgeous place ideal for a romantic dinner	restaurant miscellaneous	positive
I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.	ambience general	positive
I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.	food quality	positive
The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!	service general	positive
I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.	restaurant miscellaneous	positive
More Williamsburg Garbage	restaurant general	negative
The dishes came out around 5 minutes apart.	service general	negative
The bibimbap was average, but the stone bowl wasn't even close to sizzling.	food quality	neutral
The bibimbap was average, but the stone bowl wasn't even close to sizzling.	food style options	negative
Too bad I had paid an extra $2 for the stone bowl.	food prices	negative
The nakgi-bokum was horrible.	food quality	negative
Easily the worst stir-fried squid I've ever tasted.	food quality	negative
The sauce tasted more like Chinese fast food than decent Korean.	food quality	negative
The side dishes were passable, and I did get a refill upon request.	food quality	neutral
The side dishes were passable, and I did get a refill upon request.	food style options	neutral
The real problem I had with this place was the complete lack of service.	service general	negative
She just nodded and walked off.	service general	negative
As to my comment about the food, no apology or acknowledgment was made.	service general	negative
My wife had barely touched that mess of a dish.	food quality	negative
We were charged full price.	service general	negative
Lives up to the hype	restaurant general	positive
We've tried before but it always packed and doesn't take reservations.	restaurant miscellaneous	neutral
It was well worth the wait.	restaurant general	positive
The wife had the risotto which was amazing.	food quality	positive
It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.	food quality	positive
It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.	food style options	negative
The farro salad and the mashed yukon potatoes were also extremely tasty.	food quality	positive
i love margherita pizza – i looove east village pizza	food quality	positive
i love margherita pizza – i looove east village pizza	restaurant general	positive
Love this place, every time we are in the city this is one of the places we always go.	restaurant general	positive
A quintessential slice of NYC pizza.	food quality	neutral
The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.	food quality	positive
Personally I like the margherita pizza better, but they are all good.	food quality	positive
Possibly the Most Romantic Restaurant in the City	ambience general	positive
This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!	ambience general	positive
This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!	restaurant general	positive
Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.	ambience general	positive
Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.	location general	neutral
If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).	ambience general	positive
It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!	ambience general	positive
It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!	service general	positive
My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!	food prices	positive
My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!	food style options	positive
We started off with a delightful sashimi amuse bouche.	food quality	positive
I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.	food quality	positive
The sake’s complimented the courses very well and is successfully easing me into the sake world.	drinks quality	positive
For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.	food quality	positive
Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.	restaurant general	positive
Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.	restaurant prices	positive
I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.	ambience general	positive
I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.	restaurant general	positive
Terrible would be a compliment!	restaurant general	negative
The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.	service general	negative
We paid a fixed pricce but got nothing!!	service general	negative
We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.	service general	negative
They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!	drinks prices	negative
They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!	food prices	negative
They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!	service general	negative
Stay away	restaurant general	negative
Great Shabu Shabu	food quality	positive
I love it.	restaurant general	positive
I tried a couple other dishes but wasn't too impressed.	food quality	neutral
But for the Shabu Shabu, you won't find much better in NY.	food quality	positive
The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	food prices	positive
The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	food quality	positive
The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	food style options	positive
The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	service general	positive
Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.	food quality	positive
The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.	food quality	positive
Restaurant with a view	location general	neutral
The food tasted very good.	food quality	positive
The family seafood entree was very good.	food quality	positive
The main entree was also very good.	food quality	positive
Price is high but the food is good, so I would come back again.	food prices	negative
Price is high but the food is good, so I would come back again.	food quality	positive
Price is high but the food is good, so I would come back again.	restaurant general	positive
This place doesn't make any sense	restaurant general	negative
Just want to warn you all - don't waste your time and money.	restaurant general	negative
This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...	ambience general	negative
This place is not inviting and the food is totally weird.	ambience general	negative
This place is not inviting and the food is totally weird.	food quality	negative
The concept of japanese tapas is newly created and clearly doesn't work.	food style options	negative
The food they serve is not comforting, not appetizing and uncooked.	food quality	negative
Good Food	food quality	positive
The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.	ambience general	negative
The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.	food quality	positive
Over all it was a very nice romantic place .	ambience general	positive
Over all it was a very nice romantic place .	restaurant general	positive
Loved it	restaurant general	positive
A coworker and I tried Pacifico after work a few Fridays and loved it.	restaurant general	positive
The atmosphere was great.	ambience general	positive
The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.	drinks quality	neutral
The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.	food quality	positive
Our waitress wasn't mean, but not especially warm or attentive either.	service general	neutral
I must say I am surprised by the bad reviews of the restaurant earlier in the year, though.	restaurant general	positive
Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.	ambience general	positive
Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.	restaurant general	positive
Dumbfoundingly Poor	restaurant general	negative
This was, from start to finish, a mind-bogglingly uncomfortable experience.	restaurant general	negative
Lexicographers take note: a new and fascinating definition of rudeness is alive and flourishing right here in Brooklyn.	service general	negative
The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.	service general	negative
Polite acknowledgement is out;	service general	negative
supercilious scorn is in.	service general	negative
And how many times can you pick up the same perfectly aligned set of napkins, inspect them vapidly and plonk them down in exactly the same place instead of venturing a glance at people who are there to help you make the rent?	service general	negative
A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).	food quality	positive
A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).	service general	negative
Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.	food quality	positive
Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.	service general	negative
The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)	ambience general	positive
The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)	drinks style options	positive
The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)	service general	negative
At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.	restaurant general	negative
At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.	restaurant prices	negative
At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.	service general	negative
On that scale, it's a world-beater.	restaurant general	negative
How is this palce still open?	restaurant general	negative
I honestly don't even know where to begin.	restaurant general	negative
We arrived and were seated immediately, which made us both happy.	service general	positive
Everything was going good until we got our meals.	food quality	negative
Everything was going good until we got our meals.	restaurant general	positive
I took one look at the chicken and I was appalled.	food style options	negative
It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes.	food quality	negative
It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes.	food style options	negative
I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.	food prices	negative
I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.	food quality	negative
At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away.	service general	negative
So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.	food quality	negative
I couldn't even enjoy the mashed potatoes because it was hidden completely under the chicken and spinach.	food style options	negative
So I decide to report back to the waitress because it was completely inedible.	food quality	negative
Guess what, I waited for TWENTY minutes before she came over and when she finally did, she says, "oh well, I wish you would have said something earlier" No apology, nothing.	service general	negative
After that she simply took our plates, walked away, came back another TWENTY minutes later with the bill and the chicken on it!!!!!!!!!!!!	service general	negative
No desert menu, no apology, nothing!!!!!!	service general	negative
This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.	service general	negative
Again, no apology, no is there anything else I can get you, no can I get you a drink to make up for it, nothing!!!!	service general	negative
The level of rudeness was preposterous.	service general	negative
The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.	drinks quality	positive
The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.	food quality	positive
The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.	service general	negative
I HAVE NEVER EVER HAD SUCH AN UNPLEASANT EXPERIENCE.	restaurant general	negative
THIS STAFF SHOULD BE FIRED.	service general	negative
cirspy crust margherita pizza	food quality	positive
it was really good pizza.	food quality	positive
the crust was imazingly cooked well and pizza was fully loaded:):):)	food quality	positive
the crust was imazingly cooked well and pizza was fully loaded:):):)	food style options	positive
you know what i mean all the positives things happening there made mw write this review.	restaurant general	positive
Single Worst Restaurant in Manhattan	restaurant general	negative
I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.	ambience general	positive
I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.	food quality	positive
If I could give 0 stars I would do so for this place.	restaurant general	negative
The reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews.	restaurant miscellaneous	negative
Well...they can run but they can't hide.	restaurant general	negative
This place...god where do i begin.	restaurant general	negative
It is quite a spectacular scene i'll give them that.	ambience general	positive
The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!	ambience general	neutral
The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!	food prices	negative
